optimizer,seed,epoch,accuracy,loss,precision,recall,roc_auc,val_accuracy,val_loss,val_precision,val_recall,val_roc_auc
adam,2026,17,0.8091278076171875,0.413331001996994,0.6786757707595825,0.5328746438026428,0.848212480545044,0.8011363744735718,0.4161117672920227,0.642276406288147,0.5642856955528259,0.8465919494628906
adam,2026,18,0.8089249730110168,0.41398411989212036,0.6815476417541504,0.5252293348312378,0.8487954139709473,0.8030303120613098,0.41655826568603516,0.6463414430618286,0.5678571462631226,0.8473076224327087
adam,2026,19,0.8101419806480408,0.41177940368652344,0.6827111840248108,0.531345546245575,0.848799467086792,0.8049242496490479,0.41598817706108093,0.6516393423080444,0.5678571462631226,0.8472224473953247
adam,2026,20,0.8062880039215088,0.41361820697784424,0.676323652267456,0.5175840854644775,0.8482928276062012,0.8058711886405945,0.41631650924682617,0.6569037437438965,0.5607143044471741,0.8467944860458374
adam,2026,21,0.8097363114356995,0.40945449471473694,0.6876267790794373,0.5183486342430115,0.8519659638404846,0.8077651262283325,0.41545721888542175,0.6584362387657166,0.5714285969734192,0.8476712107658386
adam,2026,22,0.8079107403755188,0.40814751386642456,0.6810431480407715,0.5191131234169006,0.8521413803100586,0.8030303120613098,0.41568702459335327,0.6475409865379333,0.5642856955528259,0.8479726910591125
adam,2026,23,0.8089249730110168,0.40870603919029236,0.6801180839538574,0.5282874703407288,0.8519582748413086,0.8058711886405945,0.4170549511909485,0.6556016802787781,0.5642856955528259,0.8468335866928101
adam,2026,24,0.8070994019508362,0.41250815987586975,0.6772592067718506,0.5214067101478577,0.8496565818786621,0.8068181872367859,0.41710543632507324,0.6623931527137756,0.5535714030265808,0.8461776971817017
adam,2026,25,0.8048681616783142,0.4103645384311676,0.6729999780654907,0.5145260095596313,0.8500303030014038,0.8039772510528564,0.4167347550392151,0.6553191542625427,0.550000011920929,0.8461339473724365
adam,2026,26,0.8038539290428162,0.4125819206237793,0.6703296899795532,0.5129969716072083,0.848615825176239,0.7982954382896423,0.4174756109714508,0.636734664440155,0.5571428537368774,0.8461777567863464
adam,2026,27,0.812778890132904,0.4067324995994568,0.6911618709564209,0.5321100950241089,0.8531844615936279,0.8020833134651184,0.4160997271537781,0.6460905075073242,0.5607143044471741,0.8466955423355103
adam,2026,28,0.8093306422233582,0.40661296248435974,0.6836327314376831,0.5237002968788147,0.8539422750473022,0.7973484992980957,0.41648536920547485,0.637499988079071,0.5464285612106323,0.8465090990066528
adam,2026,29,0.8139959573745728,0.40924498438835144,0.6926108598709106,0.5374617576599121,0.8524101376533508,0.8011363744735718,0.4162648916244507,0.6470588445663452,0.550000011920929,0.8469256162643433
adam,2026,30,0.8079107403755188,0.4089129567146301,0.6803196668624878,0.5206422209739685,0.8522985577583313,0.7964015007019043,0.4179362654685974,0.634854793548584,0.5464285612106323,0.8453147411346436
adam,2026,31,0.8111562132835388,0.4072016477584839,0.6842619776725769,0.5351681709289551,0.854032576084137,0.7897727489471436,0.41861996054649353,0.6178861856460571,0.5428571701049805,0.845093846321106
rmsprop,42,1,0.7578093409538269,0.5168359279632568,0.5868902206420898,0.2943425178527832,0.7355283498764038,0.7869318127632141,0.45167213678359985,0.6354680061340332,0.46071428060531616,0.813901424407959
rmsprop,42,2,0.7835699915885925,0.45189616084098816,0.6259143352508545,0.45795106887817383,0.8113802671432495,0.779356062412262,0.4389343857765198,0.6044444441795349,0.48571428656578064,0.8261736035346985
rmsprop,42,3,0.7892494797706604,0.4381406009197235,0.6357215046882629,0.4816513657569885,0.8246092200279236,0.7840909361839294,0.43364959955215454,0.6039999723434448,0.5392857193946838,0.8310428857803345
rmsprop,42,4,0.7914807200431824,0.4330357015132904,0.6375245451927185,0.4961773753166199,0.8300864100456238,0.7859848737716675,0.431007981300354,0.6038461327552795,0.5607143044471741,0.833716869354248
rmsprop,42,5,0.797768771648407,0.42997705936431885,0.6446511745452881,0.5298165082931519,0.8335144519805908,0.7916666865348816,0.42959484457969666,0.6171875,0.5642856955528259,0.8347386121749878
rmsprop,42,6,0.798377275466919,0.4266372323036194,0.6475563645362854,0.5267584323883057,0.8356001377105713,0.7964015007019043,0.42748433351516724,0.6284584999084473,0.5678571462631226,0.8366991877555847
rmsprop,42,7,0.796146035194397,0.4238385260105133,0.6441484093666077,0.5175840854644775,0.8380267024040222,0.7954545617103577,0.4268209934234619,0.6269841194152832,0.5642856955528259,0.8370742797851562
rmsprop,42,8,0.7985801100730896,0.42542141675949097,0.6490066051483154,0.5244648456573486,0.8372857570648193,0.7945075631141663,0.4266121983528137,0.6216216087341309,0.574999988079071,0.8378037810325623
rmsprop,42,9,0.8024340867996216,0.41857796907424927,0.6554934978485107,0.538226306438446,0.8430511951446533,0.7964015007019043,0.42605337500572205,0.6254826188087463,0.5785714387893677,0.8379579186439514
rmsprop,42,10,0.7963488698005676,0.4193287193775177,0.644486665725708,0.5183486342430115,0.8425654768943787,0.8001893758773804,0.4242848753929138,0.640816330909729,0.5607143044471741,0.8394582867622375
rmsprop,42,11,0.8066937327384949,0.4219973683357239,0.6679280996322632,0.5397553443908691,0.841067910194397,0.7954545617103577,0.42530956864356995,0.6221374273300171,0.5821428298950195,0.8395342230796814
rmsprop,42,12,0.8024340867996216,0.4196625351905823,0.6578450202941895,0.5321100950241089,0.842607855796814,0.7982954382896423,0.42356041073799133,0.636734664440155,0.5571428537368774,0.8402453064918518
rmsprop,42,13,0.8068965673446655,0.41624847054481506,0.6721469759941101,0.531345546245575,0.8456335067749023,0.7964015007019043,0.42328593134880066,0.6305220723152161,0.5607143044471741,0.840477705001831
rmsprop,42,14,0.8004056811332703,0.4159987270832062,0.658203125,0.5152904987335205,0.8449393510818481,0.8011363744735718,0.42344823479652405,0.6434426307678223,0.5607143044471741,0.8405122756958008
rmsprop,42,15,0.8054766654968262,0.41773274540901184,0.6705767512321472,0.5244648456573486,0.8446311950683594,0.8001893758773804,0.4233320653438568,0.640816330909729,0.5607143044471741,0.8405720591545105
rmsprop,42,16,0.8054766654968262,0.41444340348243713,0.6669856309890747,0.5328746438026428,0.8472093343734741,0.8011363744735718,0.42230460047721863,0.6470588445663452,0.550000011920929,0.8415662050247192
rmsprop,42,17,0.8081135749816895,0.4149421155452728,0.6757281422615051,0.5321100950241089,0.8471691608428955,0.7982954382896423,0.4230078458786011,0.6462882161140442,0.5285714268684387,0.8405030369758606
rmsprop,42,18,0.8081135749816895,0.41210663318634033,0.6785010099411011,0.5259938836097717,0.8484811782836914,0.7982954382896423,0.4220828413963318,0.6475771069526672,0.5249999761581421,0.840896487236023
rmsprop,42,19,0.8068965673446655,0.4150189161300659,0.6751968264579773,0.5244648456573486,0.847338080406189,0.7982954382896423,0.42122170329093933,0.6450216174125671,0.5321428775787354,0.8423738479614258
rmsprop,42,20,0.8066937327384949,0.4154406189918518,0.6735092997550964,0.5267584323883057,0.8467996120452881,0.7964015007019043,0.4210300147533417,0.644444465637207,0.5178571343421936,0.8417825102806091
rmsprop,42,21,0.8081135749816895,0.4135923981666565,0.6781495809555054,0.5267584323883057,0.8493631482124329,0.7954545617103577,0.42060616612434387,0.640350878238678,0.5214285850524902,0.842557966709137
rmsprop,42,22,0.8081135749816895,0.4144229590892792,0.6764132380485535,0.5305810570716858,0.8475015163421631,0.7964015007019043,0.4213271737098694,0.6484017968177795,0.5071428418159485,0.8420332670211792
rmsprop,42,23,0.8048681616783142,0.4107542335987091,0.6699410676956177,0.5214067101478577,0.8503147959709167,0.7964015007019043,0.42062315344810486,0.6497696042060852,0.5035714507102966,0.8424820303916931
rmsprop,42,24,0.8131845593452454,0.41152143478393555,0.6891495585441589,0.53899085521698,0.8496783971786499,0.7926136255264282,0.42077895998954773,0.6309012770652771,0.5249999761581421,0.8430527448654175
rmsprop,42,25,0.8093306422233582,0.410080224275589,0.6782945990562439,0.5351681709289551,0.8506577014923096,0.7935606241226196,0.42084792256355286,0.6396396160125732,0.5071428418159485,0.8425580263137817
rmsprop,42,26,0.8085192441940308,0.41115644574165344,0.6787819266319275,0.5282874703407288,0.8503416180610657,0.7935606241226196,0.42103204131126404,0.6383928656578064,0.5107142925262451,0.8426247835159302
rmsprop,42,27,0.8095334768295288,0.4120818078517914,0.6779170632362366,0.5374617576599121,0.8496330380439758,0.7954545617103577,0.4206518232822418,0.646789014339447,0.5035714507102966,0.842636227607727
rmsprop,42,28,0.8093306422233582,0.41406551003456116,0.6786407828330994,0.5344036817550659,0.8476467132568359,0.7935606241226196,0.4209354519844055,0.6371681690216064,0.5142857432365417,0.8428617119789124
rmsprop,42,29,0.8135902881622314,0.4075000584125519,0.6916255950927734,0.536697268486023,0.8529936075210571,0.7935606241226196,0.421194851398468,0.642201840877533,0.5,0.8422266244888306
rmsprop,42,30,0.8121703863143921,0.40585795044898987,0.6887351870536804,0.5328746438026428,0.8546762466430664,0.7982954382896423,0.42159727215766907,0.651583731174469,0.5142857432365417,0.8416651487350464
rmsprop,42,31,0.8109533190727234,0.40852442383766174,0.6887550354003906,0.5244648456573486,0.8527528643608093,0.7935606241226196,0.42243146896362305,0.6371681690216064,0.5142857432365417,0.8414258360862732
rmsprop,123,1,0.7338742613792419,0.5209030508995056,0.49753087759017944,0.3081039786338806,0.7346856594085693,0.779356062412262,0.44836512207984924,0.6093023419380188,0.46785715222358704,0.8181102871894836
rmsprop,123,2,0.7870182394981384,0.44879400730133057,0.628742516040802,0.4816513657569885,0.81461501121521,0.7907196879386902,0.43850260972976685,0.6104868650436401,0.5821428298950195,0.8273104429244995
rmsprop,123,3,0.7918863892555237,0.44248467683792114,0.6332703232765198,0.5122324228286743,0.821736752986908,0.7888257503509521,0.43527430295944214,0.6059479713439941,0.5821428298950195,0.8304859399795532
rmsprop,123,4,0.7910750508308411,0.43489864468574524,0.6287037134170532,0.5191131234169006,0.8288695812225342,0.7982954382896423,0.43231430649757385,0.6324110627174377,0.5714285969734192,0.8327480554580688
rmsprop,123,5,0.7931034564971924,0.42799556255340576,0.6333333253860474,0.5229358077049255,0.8355199694633484,0.8001893758773804,0.4308162331581116,0.6282528042793274,0.6035714149475098,0.834768533706665
rmsprop,123,6,0.793914794921875,0.4288089871406555,0.6344382762908936,0.5267584323883057,0.8345440030097961,0.8011363744735718,0.4287564158439636,0.6346153616905212,0.5892857313156128,0.8364253044128418
rmsprop,123,7,0.7997971773147583,0.42661911249160767,0.6479262709617615,0.5374617576599121,0.8371437788009644,0.7945075631141663,0.42762085795402527,0.6254979968070984,0.5607143044471741,0.8369615077972412
rmsprop,123,8,0.799391508102417,0.4274149537086487,0.6486486196517944,0.5321100950241089,0.8366222381591797,0.7926136255264282,0.42683932185173035,0.6244897842407227,0.5464285612106323,0.8373918533325195
rmsprop,123,9,0.8022312521934509,0.4226036071777344,0.6554622054100037,0.536697268486023,0.8405855894088745,0.7926136255264282,0.4268254041671753,0.6150943636894226,0.5821428298950195,0.8381627202033997
rmsprop,123,10,0.8008113503456116,0.4244457185268402,0.6534839868545532,0.5305810570716858,0.8387046456336975,0.7973484992980957,0.4275970458984375,0.6299212574958801,0.5714285969734192,0.8372100591659546
rmsprop,123,11,0.7985801100730896,0.41996169090270996,0.6467847228050232,0.5305810570716858,0.8426847457885742,0.7935606241226196,0.4272322356700897,0.6230158805847168,0.5607143044471741,0.8377346992492676
rmsprop,123,12,0.8030425906181335,0.4205922484397888,0.6541628837585449,0.5466361045837402,0.8422470688819885,0.7992424368858337,0.42587485909461975,0.6428571343421936,0.5464285612106323,0.8386644124984741
rmsprop,123,13,0.8014198541641235,0.41803601384162903,0.6550424098968506,0.531345546245575,0.8444925546646118,0.7945075631141663,0.42591527104377747,0.6307054162025452,0.5428571701049805,0.8380500078201294
rmsprop,123,14,0.8050709962844849,0.4184556007385254,0.6607970595359802,0.5451070070266724,0.8434950709342957,0.7982954382896423,0.4252912998199463,0.6378600597381592,0.5535714030265808,0.8391131162643433
rmsprop,123,15,0.8081135749816895,0.41330376267433167,0.6697936058044434,0.5458715558052063,0.8476297855377197,0.8001893758773804,0.4249187409877777,0.640816330909729,0.5607143044471741,0.8395595550537109
rmsprop,123,16,0.8123732209205627,0.4132993221282959,0.6764976978302002,0.5611620545387268,0.8478934168815613,0.7945075631141663,0.42430591583251953,0.6340425610542297,0.5321428775787354,0.8401302099227905
rmsprop,123,17,0.8060851693153381,0.4186207056045532,0.6702127456665039,0.5298165082931519,0.8438649773597717,0.8011363744735718,0.42391446232795715,0.64462810754776,0.5571428537368774,0.8402982354164124
rmsprop,123,18,0.8066937327384949,0.4146025478839874,0.6695320010185242,0.535932719707489,0.8471168279647827,0.7992424368858337,0.42472895979881287,0.6393442749977112,0.5571428537368774,0.8396630883216858
rmsprop,123,19,0.8050709962844849,0.41548970341682434,0.6635249853134155,0.538226306438446,0.8457909822463989,0.8049242496490479,0.4244788885116577,0.6608695387840271,0.5428571701049805,0.8395664691925049
rmsprop,123,20,0.8111562132835388,0.40945857763290405,0.6773282885551453,0.5504587292671204,0.8510348200798035,0.8011363744735718,0.4245426058769226,0.6411290168762207,0.5678571462631226,0.8407998085021973
rmsprop,123,21,0.8109533190727234,0.41210660338401794,0.6790476441383362,0.5451070070266724,0.8486344814300537,0.8020833134651184,0.42317837476730347,0.6485355496406555,0.5535714030265808,0.8412830829620361
rmsprop,123,22,0.8125760555267334,0.41263359785079956,0.6781076192855835,0.5588685274124146,0.8483672142028809,0.8001893758773804,0.4235658049583435,0.6480686664581299,0.5392857193946838,0.8405674695968628
rmsprop,123,23,0.8089249730110168,0.40905827283859253,0.6742857098579407,0.5412843823432922,0.8518720865249634,0.7982954382896423,0.42377954721450806,0.6450216174125671,0.5321428775787354,0.8405398726463318
rmsprop,123,24,0.8075050711631775,0.4119575321674347,0.6734299659729004,0.5328746438026428,0.8497577905654907,0.7973484992980957,0.4227847158908844,0.6460176706314087,0.5214285850524902,0.8416168689727783
rmsprop,123,25,0.8160243630409241,0.4100341498851776,0.6911343932151794,0.5542813539505005,0.8515948057174683,0.7964015007019043,0.4225788116455078,0.6419214010238647,0.5249999761581421,0.8415523767471313
rmsprop,123,26,0.8137931227684021,0.4081250727176666,0.6867815852165222,0.5481651425361633,0.8525440692901611,0.8087121248245239,0.4221639931201935,0.6695652008056641,0.550000011920929,0.842523455619812
rmsprop,123,27,0.8097363114356995,0.40992918610572815,0.674199640750885,0.5474005937576294,0.8514534831047058,0.8020833134651184,0.42283207178115845,0.6460905075073242,0.5607143044471741,0.8422818779945374
rmsprop,123,28,0.8129817247390747,0.4106668531894684,0.6813910007476807,0.5542813539505005,0.8500422835350037,0.8020833134651184,0.4224521815776825,0.6606335043907166,0.5214285850524902,0.8415547013282776
rmsprop,123,29,0.8111562132835388,0.4084479510784149,0.6828321814537048,0.538226306438446,0.851737380027771,0.8020833134651184,0.42227524518966675,0.6536796689033508,0.5392857193946838,0.8423669338226318
rmsprop,123,30,0.8131845593452454,0.40725091099739075,0.6858789920806885,0.5458715558052063,0.8528941869735718,0.8049242496490479,0.42340144515037537,0.6651785969734192,0.5321428775787354,0.8411957025527954
rmsprop,123,31,0.81947261095047,0.40427112579345703,0.7025193572044373,0.5542813539505005,0.854902982711792,0.8049242496490479,0.4234538674354553,0.6567796468734741,0.5535714030265808,0.8413981199264526
rmsprop,123,32,0.8160243630409241,0.4098266065120697,0.6900473833084106,0.5565749406814575,0.8509355783462524,0.8049242496490479,0.4243149161338806,0.6637167930603027,0.5357142686843872,0.8404662609100342
rmsprop,123,33,0.816632866859436,0.40485745668411255,0.6916508674621582,0.5573394298553467,0.8550475835800171,0.8001893758773804,0.42516085505485535,0.6561086177825928,0.5178571343421936,0.8404247760772705
rmsprop,123,34,0.818255603313446,0.4049905836582184,0.6984585523605347,0.5542813539505005,0.8552360534667969,0.8030303120613098,0.42495056986808777,0.656521737575531,0.5392857193946838,0.840947151184082
rmsprop,123,35,0.8144016265869141,0.4074733257293701,0.6855524182319641,0.5550458431243896,0.8526462316513062,0.8030303120613098,0.42514488101005554,0.6551724076271057,0.5428571701049805,0.8401395082473755
rmsprop,123,36,0.818255603313446,0.40533313155174255,0.6988416910171509,0.5535168051719666,0.8552388548851013,0.7954545617103577,0.4260978102684021,0.6344537734985352,0.5392857193946838,0.8392443060874939
rmsprop,456,1,0.7438133955001831,0.5027878284454346,0.6717557311058044,0.06727828830480576,0.7521448135375977,0.7765151262283325,0.4565826654434204,0.6195651888847351,0.40714284777641296,0.8099226355552673
rmsprop,456,2,0.7736308574676514,0.45682504773139954,0.6315068602561951,0.3524464964866638,0.809857189655304,0.7784090638160706,0.44199156761169434,0.5839415788650513,0.5714285969734192,0.8260010480880737
rmsprop,456,3,0.7890466451644897,0.439066618680954,0.6334661245346069,0.4862385392189026,0.8274964094161987,0.7878788113594055,0.4356006681919098,0.5921052694320679,0.6428571343421936,0.8330840468406677
rmsprop,456,4,0.7963488698005676,0.4308412969112396,0.6371841430664062,0.5397553443908691,0.8348281979560852,0.7926136255264282,0.43212050199508667,0.6000000238418579,0.6535714268684387,0.836314857006073
rmsprop,456,5,0.7943204641342163,0.4354744255542755,0.6338797807693481,0.5321100950241089,0.8299145698547363,0.7945075631141663,0.43047305941581726,0.6032786965370178,0.6571428775787354,0.8382087349891663
rmsprop,456,6,0.7963488698005676,0.42843544483184814,0.6319444179534912,0.5565749406814575,0.8357787132263184,0.7907196879386902,0.4280439615249634,0.5967212915420532,0.6499999761581421,0.8399001359939575
rmsprop,456,7,0.7967545390129089,0.42553630471229553,0.6342105269432068,0.5527523159980774,0.838355541229248,0.7907196879386902,0.42601463198661804,0.602787435054779,0.6178571581840515,0.8404386043548584
rmsprop,456,8,0.7991886138916016,0.427217960357666,0.6432432532310486,0.5458715558052063,0.8374499082565308,0.7916666865348816,0.4264601469039917,0.6020408272743225,0.6321428418159485,0.8406825065612793
rmsprop,456,9,0.8004056811332703,0.42325901985168457,0.6436170339584351,0.5550458431243896,0.8408162593841553,0.7907196879386902,0.42794081568717957,0.5960912108421326,0.6535714268684387,0.8409356474876404
rmsprop,456,10,0.8040568232536316,0.41725659370422363,0.6510600447654724,0.5634556412696838,0.8456829786300659,0.7869318127632141,0.42626291513442993,0.5932203531265259,0.625,0.8416627645492554
rmsprop,456,11,0.8008113503456116,0.4231320917606354,0.6495412588119507,0.5412843823432922,0.8403289914131165,0.7869318127632141,0.42640361189842224,0.5978647470474243,0.6000000238418579,0.8408666253089905
rmsprop,456,12,0.8016226887702942,0.42087605595588684,0.6524953842163086,0.5397553443908691,0.8424121141433716,0.7916666865348816,0.42499303817749023,0.6086956262588501,0.6000000238418579,0.8417364358901978
rmsprop,456,13,0.8052738308906555,0.4171798825263977,0.6614100337028503,0.5451070070266724,0.8455290794372559,0.7907196879386902,0.4253709614276886,0.6020761132240295,0.6214285492897034,0.842208206653595
rmsprop,456,14,0.8032454252243042,0.41711097955703735,0.6559040546417236,0.5435779690742493,0.8450477719306946,0.7897727489471436,0.42587772011756897,0.6021126508712769,0.6107142567634583,0.8417801856994629
rmsprop,456,15,0.8032454252243042,0.41831907629966736,0.6564815044403076,0.5420489311218262,0.8443249464035034,0.7907196879386902,0.4259410798549652,0.6057347655296326,0.6035714149475098,0.8407630920410156
rmsprop,456,16,0.8062880039215088,0.4131771922111511,0.6647992730140686,0.5443425178527832,0.8487057685852051,0.7897727489471436,0.4242832660675049,0.6074073910713196,0.5857142806053162,0.8419919013977051
rmsprop,456,17,0.8044624924659729,0.42010098695755005,0.6644359230995178,0.531345546245575,0.8436271548271179,0.7869318127632141,0.42550092935562134,0.5985662937164307,0.5964285731315613,0.8415569067001343
rmsprop,456,18,0.8095334768295288,0.41395270824432373,0.6722689270973206,0.5504587292671204,0.8486382961273193,0.7897727489471436,0.42372867465019226,0.6066176295280457,0.5892857313156128,0.8424636721611023
rmsprop,456,19,0.8050709962844849,0.41524145007133484,0.6657115817070007,0.5328746438026428,0.8469622731208801,0.7935606241226196,0.4232141971588135,0.614814817905426,0.5928571224212646,0.8437522649765015
rmsprop,456,20,0.8109533190727234,0.41339483857154846,0.6773585081100464,0.5489296913146973,0.848656177520752,0.7935606241226196,0.42569002509117126,0.6115108132362366,0.6071428656578064,0.8424451947212219
rmsprop,456,21,0.8103448152542114,0.4115613102912903,0.6761095523834229,0.5474005937576294,0.8503850698471069,0.7926136255264282,0.42392805218696594,0.6117216348648071,0.5964285731315613,0.8430919051170349
rmsprop,456,22,0.8052738308906555,0.414510041475296,0.6644612550735474,0.5374617576599121,0.8478816151618958,0.7897727489471436,0.4248660206794739,0.6058394312858582,0.5928571224212646,0.842790424823761
rmsprop,456,23,0.8066937327384949,0.41387200355529785,0.6682464480400085,0.53899085521698,0.8486672639846802,0.7916666865348816,0.42577388882637024,0.6111111044883728,0.5892857313156128,0.8414879441261292
rmsprop,456,24,0.8066937327384949,0.40987932682037354,0.6651162505149841,0.5466361045837402,0.8509161472320557,0.7897727489471436,0.42733025550842285,0.6066176295280457,0.5892857313156128,0.840723991394043
rmsprop,456,25,0.8085192441940308,0.4102790951728821,0.6763566136360168,0.533639132976532,0.8516786098480225,0.7926136255264282,0.42657122015953064,0.6150943636894226,0.5821428298950195,0.8407124280929565
rmsprop,456,26,0.8073022365570068,0.4105958640575409,0.6731141209602356,0.5321100950241089,0.8510274291038513,0.7916666865348816,0.42502275109291077,0.614503800868988,0.574999988079071,0.8417410850524902
rmsprop,456,27,0.8117647171020508,0.4074007272720337,0.6888667941093445,0.5298165082931519,0.85397869348526,0.7859848737716675,0.42555955052375793,0.6000000238418579,0.5785714387893677,0.8420770168304443
rmsprop,456,28,0.8095334768295288,0.40921661257743835,0.678260862827301,0.536697268486023,0.8523503541946411,0.7907196879386902,0.42538025975227356,0.6080586314201355,0.5928571224212646,0.8428986072540283
rmsprop,456,29,0.8123732209205627,0.411546528339386,0.6798121929168701,0.5535168051719666,0.8500076532363892,0.7935606241226196,0.4259340465068817,0.6156716346740723,0.5892857313156128,0.8420793414115906
rmsprop,789,1,0.7411764860153198,0.5257281064987183,0.5547945499420166,0.12385321408510208,0.7143052816390991,0.7897727489471436,0.45267194509506226,0.6435643434524536,0.4642857015132904,0.8173922896385193
rmsprop,789,2,0.7882353067398071,0.4513574242591858,0.6363636255264282,0.4709480106830597,0.8118345737457275,0.7982954382896423,0.43857336044311523,0.6264150738716125,0.5928571224212646,0.8296046853065491
rmsprop,789,3,0.7858012318611145,0.4468667805194855,0.6173184514045715,0.5068807601928711,0.8172218799591064,0.7926136255264282,0.43527814745903015,0.6062718033790588,0.6214285492897034,0.833380937576294
rmsprop,789,4,0.7914807200431824,0.43619272112846375,0.6258992552757263,0.5321100950241089,0.8279286623001099,0.7926136255264282,0.43136298656463623,0.608540952205658,0.6107142567634583,0.8357924818992615
rmsprop,789,5,0.7937119603157043,0.43274950981140137,0.6309630870819092,0.535932719707489,0.8305623531341553,0.7964015007019043,0.42922142148017883,0.616487443447113,0.6142857074737549,0.8372422456741333
rmsprop,789,6,0.8012170195579529,0.43307802081108093,0.6464285850524902,0.5535168051719666,0.8310574889183044,0.7973484992980957,0.4304393529891968,0.6145833134651184,0.6321428418159485,0.8366624116897583
rmsprop,789,7,0.7929006218910217,0.4301411211490631,0.6296296119689941,0.5328746438026428,0.8330796957015991,0.7982954382896423,0.4286293685436249,0.6192170977592468,0.6214285492897034,0.838096022605896
rmsprop,789,8,0.800000011920929,0.4249824583530426,0.6485239863395691,0.5374617576599121,0.8374500274658203,0.8020833134651184,0.42643818259239197,0.6319702863693237,0.6071428656578064,0.8389451503753662
rmsprop,789,9,0.7995943427085876,0.4200645089149475,0.6481481194496155,0.5351681709289551,0.8418856859207153,0.7973484992980957,0.4258632957935333,0.6279069781303406,0.5785714387893677,0.8385723829269409
rmsprop,789,10,0.7995943427085876,0.42383477091789246,0.6486988663673401,0.533639132976532,0.8385362029075623,0.7935606241226196,0.4261002540588379,0.61654132604599,0.5857142806053162,0.839083194732666
rmsprop,789,11,0.8018255829811096,0.42190009355545044,0.6536675691604614,0.538226306438446,0.8408122062683105,0.7888257503509521,0.42664363980293274,0.6091954112052917,0.5678571462631226,0.8383468389511108
rmsprop,789,12,0.8014198541641235,0.41945064067840576,0.6565176248550415,0.5275229215621948,0.8432433605194092,0.7926136255264282,0.4256521761417389,0.6177605986595154,0.5714285969734192,0.8391292691230774
rmsprop,789,13,0.8032454252243042,0.4191252291202545,0.6550458669662476,0.5458715558052063,0.8434639573097229,0.7992424368858337,0.4239164888858795,0.6370967626571655,0.5642856955528259,0.8397988677024841
rmsprop,789,14,0.8040568232536316,0.41907045245170593,0.6616256833076477,0.5351681709289551,0.8427236676216125,0.7964015007019043,0.4245119094848633,0.6274510025978088,0.5714285969734192,0.8398172855377197
rmsprop,789,15,0.8008113503456116,0.41800054907798767,0.6514869928359985,0.535932719707489,0.8438317775726318,0.7935606241226196,0.42442142963409424,0.62109375,0.5678571462631226,0.8403396606445312
rmsprop,789,16,0.8038539290428162,0.41662082076072693,0.6637848019599915,0.5282874703407288,0.8452041745185852,0.8001893758773804,0.4229910373687744,0.6396760940551758,0.5642856955528259,0.8409954905509949
rmsprop,789,17,0.8052738308906555,0.41785886883735657,0.6663479804992676,0.5328746438026428,0.8436810374259949,0.8011363744735718,0.4228382110595703,0.64462810754776,0.5571428537368774,0.8410184383392334
rmsprop,789,18,0.8032454252243042,0.4160591661930084,0.6615678668022156,0.5290519595146179,0.8455943465232849,0.7945075631141663,0.42398926615715027,0.6254979968070984,0.5607143044471741,0.840717077255249
rmsprop,789,19,0.8068965673446655,0.4127277433872223,0.6731517314910889,0.5290519595146179,0.84857177734375,0.7964015007019043,0.4236977696418762,0.6274510025978088,0.5714285969734192,0.8409587144851685
rmsprop,789,20,0.8087221384048462,0.41465917229652405,0.6739752292633057,0.5405198931694031,0.8471545577049255,0.7945075631141663,0.42306768894195557,0.6265060305595398,0.5571428537368774,0.8414534330368042
rmsprop,789,21,0.8058823347091675,0.41716501116752625,0.6669838428497314,0.535932719707489,0.8451628088951111,0.7973484992980957,0.4230063855648041,0.6330645084381104,0.5607143044471741,0.8414396047592163
rmsprop,789,22,0.8091278076171875,0.41453927755355835,0.6790243983268738,0.5321100950241089,0.8470864295959473,0.7954545617103577,0.423495888710022,0.6269841194152832,0.5642856955528259,0.8415800333023071
rmsprop,789,23,0.8052738308906555,0.41515299677848816,0.6689320206642151,0.5267584323883057,0.8456733226776123,0.7945075631141663,0.4232991635799408,0.6275303363800049,0.5535714030265808,0.8413682579994202
rmsprop,789,24,0.8056795001029968,0.41415640711784363,0.6729248762130737,0.5206422209739685,0.8483691811561584,0.7964015007019043,0.4225340485572815,0.6315789222717285,0.5571428537368774,0.8422127962112427
rmsprop,789,25,0.8095334768295288,0.41227835416793823,0.6786059737205505,0.535932719707489,0.8496849536895752,0.7964015007019043,0.42224714159965515,0.6326530575752258,0.5535714030265808,0.8422174453735352
rmsprop,789,26,0.8091278076171875,0.4084875285625458,0.6762728095054626,0.538226306438446,0.851812481880188,0.7964015007019043,0.4238387942314148,0.6284584999084473,0.5678571462631226,0.8405674695968628
rmsprop,789,27,0.8152129650115967,0.40662720799446106,0.6881516575813293,0.5550458431243896,0.8533197045326233,0.7973484992980957,0.42341405153274536,0.6341463327407837,0.5571428537368774,0.8413844108581543
rmsprop,789,28,0.8129817247390747,0.40790799260139465,0.6841602921485901,0.5481651425361633,0.8530870676040649,0.8001893758773804,0.42330774664878845,0.6431535482406616,0.5535714030265808,0.8411611318588257
rmsprop,789,29,0.8087221384048462,0.41105642914772034,0.6787463426589966,0.5298165082931519,0.8508320450782776,0.7982954382896423,0.4224003553390503,0.6378600597381592,0.5535714030265808,0.8417825102806091
rmsprop,789,30,0.8089249730110168,0.4095834493637085,0.676300585269928,0.536697268486023,0.8521929979324341,0.7973484992980957,0.42171862721443176,0.6309523582458496,0.5678571462631226,0.8430366516113281
